ZIPCODE,CITY,STATE,LINEHAUL
23452,Virginia Beach,VA,236.06
23455,Virginia Beach,VA,236.06
23661,Hampton,VA,236.06
23314,Carrollton,VA,236.06
23432,Suffolk,VA,236.06
23434,Suffolk,VA,236.06
23437,Suffolk,VA,236.06
23605,Newport News,VA,236.06
23666,Hampton,VA,243.46
23453,Virginia Beach,VA,243.46
23601,Newport News,VA,243.46
23651,Fort Monroe,VA,243.46
23669,Hampton,VA,243.46
23322,Chesapeake,VA,243.46
23456,Virginia Beach,VA,243.46
23430,Smithfield,VA,243.46
23454,Virginia Beach,VA,243.46
23663,Hampton,VA,243.46
23459,Virginia Beach,VA,243.46
23461,Virginia Beach,VA,243.46
23606,Newport News,VA,243.46
23664,Hampton,VA,243.46
23460,Virginia Beach,VA,250.86
23451,Virginia Beach,VA,250.86
23665,Hampton,VA,250.86
23487,Windsor,VA,258.26
23602,Newport News,VA,258.26
23662,Poquoson,VA,258.26
27958,Moyock,NC,258.26
23608,Newport News,VA,258.26
23692,Yorktown,VA,258.26
23604,Fort Eustis,VA,258.26
23603,Newport News,VA,265.66
23691,Yorktown,VA,265.66
23696,Seaford,VA,265.66
23898,Zuni,VA,265.66
23315,Carrsville,VA,265.66
23690,Yorktown,VA,265.66
23693,Yorktown,VA,265.66
27976,South Mills,NC,265.66
23457,Virginia Beach,VA,265.66
23062,Gloucester Point,VA,265.66
27926,Corapeake,NC,265.66
23072,Hayes,VA,265.66
23866,Ivor,VA,287.86
27929,Currituck,NC,287.86
27973,Shawboro,NC,287.86
23185,Williamsburg,VA,287.86
23883,Surry,VA,287.86
27956,Maple,NC,287.86
23851,Franklin,VA,287.86
27937,Gates,NC,287.86
27917,Barco,NC,287.86
27979,Sunbury,NC,287.86
23888,Wakefield,VA,295.26
23846,Elberon,VA,295.26
27921,Camden,NC,295.26
23061,Gloucester,VA,295.26
27923,Coinjock,NC,295.26
27950,Knotts Island,NC,295.26
23188,Williamsburg,VA,295.26
23310,Cape Charles,VA,295.26
23837,Courtland,VA,302.66
23881,Spring Grove,VA,302.66
27938,Gatesville,NC,302.66
23839,Dendron,VA,302.66
27909,Elizabeth City,NC,310.06
27916,Aydlett,NC,310.06
27946,Hobbsville,NC,310.06
23168,Toano,VA,310.06
23874,Newsoms,VA,310.06
23878,Sedley,VA,310.06
23890,Waverly,VA,310.06
27935,Eure,NC,310.06
27818,Como,NC,310.06
27974,Shiloh,NC,310.06
27965,Poplar Branch,NC,310.06
27986,Winton,NC,310.06
23011,Barhamsville,VA,310.06
27939,Grandy,NC,310.06
23128,North,VA,310.06
23405,Machipongo,VA,310.06
23829,Capron,VA,310.06
23050,Dutton,VA,317.46
23025,Cardinal,VA,317.46
23035,Cobbs Creek,VA,317.46
23056,Foster,VA,317.46
27922,Cofield,NC,317.46
27947,Jarvisburg,NC,317.46
23089,Lanexa,VA,317.46
23307,Birdsnest,VA,317.46
27919,Belvidere,NC,317.46
23827,Boykins,VA,317.46
27855,Murfreesboro,NC,317.46
27944,Hertford,NC,317.46
23021,Bohannon,VA,317.46
23842,Disputanta,VA,317.46
27966,Powells Point,NC,317.46
27980,Tyner,NC,317.46
23068,Hallieford,VA,317.46
23071,Hartfield,VA,317.46
23076,Hudgins,VA,317.46
23109,Mathews,VA,317.46
23844,Drewryville,VA,317.46
23119,Moon,VA,324.86
23156,Shacklefords,VA,324.86
23354,Franktown,VA,324.86
23828,Branchville,VA,324.86
27910,Ahoskie,NC,324.86
23149,Saluda,VA,324.86
23176,Wake,VA,324.86
23181,West Point,VA,324.86
23030,Charles City,VA,324.86
23110,Mattaponi,VA,324.86
27942,Harrellsville,NC,324.86
23045,Diggs,VA,324.86
23070,Hardyville,VA,324.86
23169,Topping,VA,324.86
23350,Exmore,VA,324.86
27941,Harbinger,NC,324.86
23092,Locust Hill,VA,324.86
23138,Port Haywood,VA,324.86
23140,Providence Forge,VA,324.86
23043,Deltaville,VA,324.86
23130,Onemo,VA,324.86
23163,Susan,VA,324.86
23175,Urbanna,VA,324.86
23306,Belle Haven,VA,324.86
27820,Conway,NC,324.86
27964,Point Harbor,NC,324.86
23124,New Kent,VA,332.26
23897,Yale,VA,332.26
27805,Aulander,NC,332.26
27862,Pendleton,NC,332.26
23032,Church View,VA,332.26
23091,Little Plymouth,VA,332.26
23125,New Point,VA,332.26
23345,Davis Wharf,VA,332.26
27853,Margarettsville,NC,332.26
23108,Mascot,VA,332.26
23420,Painter,VA,332.26
27897,Woodland,NC,332.26
22578,White Stone,VA,332.26
23079,Jamaica,VA,332.26
23875,Prince George,VA,332.26
27932,Edenton,NC,332.26
23141,Quinton,VA,332.26
23882,Stony Creek,VA,332.26
27924,Colerain,NC,332.26
22480,Irvington,VA,339.66
23803,Petersburg,VA,339.66
23805,Petersburg,VA,339.66
23834,Colonial Heights,VA,339.66
23847,Emporia,VA,339.66
22504,Laneview,VA,347.06
23085,King and Queen Court Hous,VA,347.06
23180,Water View,VA,347.06
23410,Melfa,VA,347.06
23830,Carson,VA,347.06
27876,Seaboard,NC,347.06
27949,Kitty Hawk,NC,347.06
22482,Kilmarnock,VA,347.06
23801,Fort Lee,VA,347.06
27869,Rich Square,NC,347.06
23358,Hacksneck,VA,347.06
27849,Lewiston Woodville,NC,347.06
23860,Hopewell,VA,347.06
27948,Kill Devil Hills,NC,347.06
22576,Weems,VA,347.06
23418,Onley,VA,347.06
22437,Center Cross,VA,347.06
23086,King William,VA,347.06
23404,Locustville,VA,347.06
23417,Onancock,VA,347.06
23879,Skippers,VA,347.06
27845,Jackson,NC,347.06
23150,Sandston,VA,347.06
23161,Stevensville,VA,347.06
23075,Henrico,VA,347.06
23301,Accomac,VA,347.06
23357,Greenbush,VA,347.06
27831,Garysburg,NC,347.06
27872,Roxobel,NC,347.06
27957,Merry Hill,NC,347.06
22503,Lancaster,VA,347.06
23831,Chester,VA,347.06
23867,Jarratt,VA,347.06
27847,Kelford,NC,347.06
27983,Windsor,NC,347.06
22454,Dunnsville,VA,347.06
23250,Richmond,VA,347.06
23421,Parksley,VA,347.06
23836,Chester,VA,347.06
23856,Freeman,VA,347.06
27890,Weldon,NC,347.06
23223,Richmond,VA,347.06
27866,Pleasant Hill,NC,347.06
27928,Creswell,NC,347.06
27970,Roper,NC,347.06
23023,Bruington,VA,354.46
23111,Mechanicsville,VA,354.46
23231,Henrico,VA,354.46
23833,Church Road,VA,354.46
23116,Mechanicsville,VA,354.46
23177,Walkerton,VA,354.46
23841,Dinwiddie,VA,354.46
22432,Burgess,VA,354.46
23219,Richmond,VA,354.46
23308,Bloxom,VA,354.46
23832,Chesterfield,VA,354.46
27874,Scotland Neck,NC,354.46
23232,Richmond,VA,354.46
23236,Richmond,VA,354.46
23298,Richmond,VA,354.46
23838,Chesterfield,VA,354.46
27959,Nags Head,NC,354.46
22560,Tappahannock,VA,354.46
23009,Aylett,VA,354.46
23222,Richmond,VA,354.46
23409,Mears,VA,354.46
27832,Gaston,NC,354.46
27840,Hamilton,NC,354.46
27857,Oak City,NC,354.46
23220,Richmond,VA,354.46
23840,Dewitt,VA,354.46
23885,Sutherland,VA,354.46
27954,Manteo,NC,354.46
23221,Richmond,VA,361.86
23230,Richmond,VA,361.86
23234,Richmond,VA,361.86
23237,Richmond,VA,361.86
23843,Dolphin,VA,361.86
23850,Ford,VA,361.86
23868,Lawrenceville,VA,361.86
27927,Corolla,NC,361.86
23226,Richmond,VA,361.86
23227,Richmond,VA,361.86
27870,Roanoke Rapids,NC,361.86
27925,Columbia,NC,361.86
27981,Wanchese,NC,361.86
22473,Heathsville,VA,361.86
23224,Richmond,VA,361.86
23225,Richmond,VA,361.86
23228,Henrico,VA,361.86
23442,Temperanceville,VA,361.86
27962,Plymouth,NC,361.86
23059,Glen Allen,VA,361.86
23060,Glen Allen,VA,361.86
23229,Henrico,VA,361.86
23359,Hallwood,VA,361.86
27953,Manns Harbor,NC,361.86
22460,Farnham,VA,361.86
22572,Warsaw,VA,361.86
23148,Saint Stephens Church,VA,361.86
23294,Henrico,VA,361.86
27843,Hobgood,NC,361.86
27892,Williamston,NC,361.86
22436,Caret,VA,369.26
23112,Midlothian,VA,369.26
23235,Richmond,VA,369.26
23303,Atlantic,VA,369.26
23872,Mc Kenney,VA,369.26
22511,Lottsburg,VA,369.26
23106,Manquin,VA,369.26
23302,Assawoman,VA,369.26
23005,Ashland,VA,369.26
23069,Hanover,VA,369.26
23238,Henrico,VA,369.26
23396,Oak Hall,VA,369.26
23399,Jenkins Bridge,VA,369.26
23416,Oak Hall,VA,369.26
23488,Withams,VA,369.26
23894,Wilsons,VA,369.26
23233,Henrico,VA,369.26
23415,New Church,VA,369.26
23426,Sanford,VA,369.26
27839,Halifax,NC,369.26
27842,Henrico,NC,369.26
23821,Alberta,VA,369.26
27812,Bethel,NC,369.26
23113,Midlothian,VA,369.26
23114,Midlothian,VA,369.26
23126,Newtown,VA,369.26
23395,Horntown,VA,369.26
23876,Rawlings,VA,369.26
23920,Brodnax,VA,369.26
23887,Valentines,VA,391.46
27846,Jamesville,NC,391.46
23047,Doswell,VA,391.46
23120,Moseley,VA,391.46
23889,Warfield,VA,391.46
23893,White Plains,VA,391.46
23857,Gasburg,VA,391.46
21851,Pocomoke City,MD,450.66
22435,Callao,VA,391.46
22438,Champlain,VA,391.46
23146,Rockville,VA,391.46
23337,Wallops Island,VA,391.46
23824,Blackstone,VA,391.46
23950,La Crosse,VA,391.46
22476,Hustle,VA,391.46
22520,Montross,VA,391.46
23938,Dundas,VA,391.46
27871,Robersonville,NC,391.46
27886,Tarboro,NC,391.46
22488,Kinsale,VA,391.46
23192,Montpelier,VA,391.46
23336,Chincoteague Island,VA,391.46
23970,South Hill,VA,391.46
22469,Hague,VA,391.46
22546,Ruther Glen,VA,391.46
23103,Manakin Sabot,VA,391.46
23356,Greenbackville,VA,391.46
27850,Littleton,NC,391.46
27978,Stumpy Point,NC,391.46
23129,Oilville,VA,391.46
27884,Stokes,NC,391.46
21864,Stockton,MD,450.66
27823,Enfield,NC,391.46
23930,Crewe,VA,391.46
21871,Westover,MD,450.66
22535,Port Royal,VA,391.46
23039,Crozier,VA,391.46
23944,Kenbridge,VA,391.46
21829,Girdletree,MD,450.66
23002,Amelia Court House,VA,391.46
23919,Bracey,VA,391.46
27858,Greenville,NC,391.46
27889,Washington,NC,391.46
21863,Snow Hill,MD,450.66
23160,State Farm,VA,391.46
27834,Greenville,NC,391.46
27865,Pinetown,NC,391.46
22514,Milford,VA,391.46
23065,Gum Spring,VA,391.46
23139,Powhatan,VA,391.46
27844,Hollister,NC,391.46
27864,Pinetops,NC,391.46
21853,Princess Anne,MD,450.66
22538,Rappahannock Academy,VA,391.46
23153,Sandy Hook,VA,391.46
23915,Baskerville,VA,391.46
23922,Burkeville,VA,391.46
27551,Macon,NC,391.46
27826,Fairfield,NC,391.46
21838,Marion Station,MD,458.06
23014,Beaumont,VA,398.86
23102,Maidens,VA,398.86
27817,Chocowinity,NC,398.86
27891,Whitakers,NC,398.86
22427,Bowling Green,VA,398.86
23063,Goochland,VA,398.86
27852,Macclesfield,NC,398.86
28590,Winterville,NC,398.86
23974,Victoria,VA,406.26
23024,Bumpass,VA,406.26
23083,Jetersville,VA,406.26
22485,King George,VA,406.26
23015,Beaverdam,VA,406.26
23917,Boydton,VA,406.26
27589,Warrenton,NC,406.26
27829,Fountain,NC,406.26
22509,Loretto,VA,413.66
22534,Partlow,VA,413.66
27809,Battleboro,NC,413.66
21817,Crisfield,MD,472.86
21822,Eden,MD,472.86
21841,Newark,MD,472.86
22443,Colonial Beach,VA,413.66
22580,Woodford,VA,413.66
23845,Ebony,VA,413.66
27837,Grimesland,NC,413.66
28513,Ayden,NC,413.66
23942,Green Bay,VA,413.66
23966,Rice,VA,413.66
27563,Norlina,NC,421.06
21826,Fruitland,MD,480.26
23117,Mineral,VA,421.06
27801,Rocky Mount,NC,421.06
27803,Rocky Mount,NC,421.06
27804,Rocky Mount,NC,421.06
23924,Chase City,VA,421.06
23954,Meherrin,VA,421.06
27828,Farmville,NC,421.06
22448,Dahlgren,VA,421.06
27808,Bath,NC,421.06
27856,Nashville,NC,421.06
21804,Salisbury,MD,487.66
22553,Spotsylvania,VA,428.46
23093,Louisa,VA,428.46
21801,Salisbury,MD,487.66
21811,Berlin,MD,487.66
21874,Willards,MD,487.66
22551,Spotsylvania,VA,428.46
23968,Skipwith,VA,428.46
27553,Manson,NC,428.46
23901,Farmville,VA,428.46
23927,Clarksville,VA,428.46
27814,Blounts Creek,NC,428.46
28530,Grifton,NC,428.46
28586,Vanceboro,NC,428.46
21821,Deal Island,MD,495.06
22401,Fredericksburg,VA,435.86
22408,Fredericksburg,VA,435.86
23040,Cumberland,VA,435.86
23084,Kents Store,VA,435.86
27556,Middleburg,NC,435.86
27885,Swanquarter,NC,435.86
27888,Walstonburg,NC,435.86
21872,Whaleyville,MD,495.06
28580,Snow Hill,NC,435.86
21824,Ewell,MD,495.06
20664,Newburg,MD,495.06
21862,Showell,MD,495.06
27537,Henderson,NC,435.86
27821,Edward,NC,435.86
28538,Hookerton,NC,435.86
22405,Fredericksburg,VA,443.26
22407,Fredericksburg,VA,443.26
23947,Keysville,VA,443.26
27536,Henderson,NC,443.26
28527,Ernul,NC,443.26
21849,Parsonsburg,MD,502.46
23027,Cartersville,VA,443.26
24529,Buffalo Junction,VA,443.26
27824,Engelhard,NC,443.26
21842,Ocean City,MD,502.46
23038,Columbia,VA,443.26
23976,Wylliesburg,VA,443.26
27816,Castalia,NC,443.26
27860,Pantego,NC,443.26
27882,Spring Hope,NC,443.26
20632,Faulkner,MD,502.46
21813,Bishopville,MD,509.86
21850,Pittsville,MD,509.86
21856,Quantico,MD,509.86
21875,Delmar,MD,509.86
27549,Louisburg,NC,450.66
22974,Troy,VA,450.66
27822,Elm City,NC,450.66
27875,Scranton,NC,450.66
28501,Kinston,NC,450.66
28504,Kinston,NC,450.66
19940,Delmar,DE,450.66
20611,Bel Alton,MD,509.86
19975,Selbyville,DE,450.66
20645,Issue,MD,509.86
22406,Fredericksburg,VA,450.66
23960,Prospect,VA,450.66
27507,Bullock,NC,450.66
27806,Aurora,NC,450.66
21830,Hebron,MD,517.26
22554,Stafford,VA,458.06
24580,Nelson,VA,458.06
23964,Red Oak,VA,458.06
27810,Belhaven,NC,458.06
27880,Sims,NC,458.06
23937,Drakes Branch,VA,465.46
23952,Lunenburg,VA,465.46
24534,Clover,VA,465.46
27544,Kittrell,NC,465.46
19945,Frankford,DE,465.46
20646,La Plata,MD,524.66
22539,Reedville,VA,465.46
23923,Charlotte Court House,VA,465.46
23962,Randolph,VA,465.46
22963,Palmyra,VA,465.46
23967,Saxe,VA,465.46
27896,Wilson,NC,465.46
19939,Dagsboro,DE,465.46
19944,Fenwick Island,DE,465.46
19956,Laurel,DE,472.86
20621,Chaptico,MD,532.06
20677,Port Tobacco,MD,532.06
21837,Mardela Springs,MD,532.06
22567,Unionville,VA,472.86
22720,Goldvein,VA,472.86
27565,Oxford,NC,472.86
27807,Bailey,NC,472.86
27893,Wilson,NC,472.86
21814,Bivalve,MD,532.06
21865,Tyaskin,MD,532.06
22542,Rhoadesville,VA,472.86
22942,Gordonsville,VA,472.86
28529,Grantsboro,NC,472.86
22508,Locust Grove,VA,472.86
23934,Cullen,VA,472.86
23958,Pamplin,VA,472.86
21840,Nanticoke,MD,539.46
22947,Keswick,VA,480.26
23936,Dillwyn,VA,480.26
28560,New Bern,NC,480.26
28562,New Bern,NC,480.26
19966,Millsboro,DE,480.26
20695,White Plains,MD,539.46
19931,Bethel,DE,480.26
20624,Clements,MD,539.46
22556,Stafford,VA,480.26
23921,Buckingham,VA,480.26
24589,Scottsburg,VA,480.26
22172,Triangle,VA,480.26
22736,Richardsville,VA,480.26
22742,Sumerduck,VA,480.26
22902,Charlottesville,VA,480.26
22904,Charlottesville,VA,480.26
22911,Charlottesville,VA,480.26
23959,Phenix,VA,480.26
27557,Middlesex,NC,480.26
27851,Lucama,NC,480.26
28515,Bayboro,NC,480.26
28525,Deep Run,NC,480.26
28526,Dover,NC,480.26
19930,Bethany Beach,DE,480.26
20622,Charlotte Hall,MD,539.46
20659,Mechanicsville,MD,539.46
20693,Welcome,MD,539.46
20602,Waldorf,MD,539.46
20603,Waldorf,MD,539.46
20617,Bryantown,MD,539.46
20618,Bushwood,MD,539.46
20637,Hughesville,MD,539.46
21869,Vienna,MD,539.46
22726,Lignum,VA,480.26
24592,South Boston,VA,480.26
27525,Franklinton,NC,480.26
27597,Zebulon,NC,480.26
22923,Barboursville,VA,495.06
22972,Somerset,VA,495.06
23055,Fork Union,VA,495.06
19967,Millville,DE,495.06
19970,Ocean View,DE,495.06
19973,Seaford,DE,495.06
20656,Loveville,MD,554.26
20675,Pomfret,MD,554.26
22026,Dumfries,VA,495.06
22134,Quantico,VA,495.06
22433,Burr Hill,VA,495.06
27508,Bunn,NC,495.06
27542,Kenly,NC,495.06
28510,Arapahoe,NC,495.06
20609,Avenue,MD,554.26
20658,Marbury,MD,554.26
20601,Waldorf,MD,561.66
20640,Indian Head,MD,561.66
20650,Leonardtown,MD,561.66
22025,Dumfries,VA,502.46
22901,Charlottesville,VA,502.46
22903,Charlottesville,VA,502.46
22960,Orange,VA,502.46
27591,Wendell,NC,502.46
28556,Merritt,NC,502.46
21659,Rhodesdale,MD,561.66
22729,Mitchells,VA,502.46
22741,Stevensburg,VA,502.46
24522,Appomattox,VA,502.46
24558,Halifax,VA,502.46
27830,Fremont,NC,502.46
28572,Pink Hill,NC,502.46
28573,Pollocksville,NC,502.46
19947,Georgetown,DE,502.46
20606,Abell,MD,561.66
20616,Bryans Road,MD,561.66
20608,Aquasco,MD,561.66
20626,Coltons Point,MD,561.66
22191,Woodbridge,VA,502.46
22712,Bealeton,VA,502.46
23022,Bremo Bluff,VA,502.46
23123,New Canton,VA,502.46
27581,Stem,NC,502.46
27596,Youngsville,NC,502.46
27883,Stantonsburg,NC,502.46
21835,Linkwood,MD,561.66
27522,Creedmoor,NC,502.46
28523,Cove City,NC,502.46
28587,Vandemere,NC,502.46
19933,Bridgeville,DE,502.46
19951,Harbeson,DE,502.46
20613,Brandywine,MD,561.66
20119,Catlett,VA,509.86
20607,Accokeek,MD,569.06
22193,Woodbridge,VA,509.86
22734,Remington,VA,509.86
22738,Rochelle,VA,509.86
27863,Pikeville,NC,509.86
22192,Woodbridge,VA,509.86
22728,Midland,VA,509.86
23004,Arvonia,VA,509.86
27509,Butner,NC,509.86
27545,Knightdale,NC,509.86
27587,Wake Forest,NC,509.86
20623,Cheltenham,MD,569.06
20662,Nanjemoy,MD,569.06
20636,Hollywood,MD,569.06
21631,East New Market,MD,569.06
21643,Hurlock,MD,569.06
22936,Earlysville,VA,509.86
23963,Red House,VA,509.86
28571,Oriental,NC,509.86
22946,Keene,VA,517.26
22948,Locust Dale,VA,517.26
24528,Brookneal,VA,517.26
24593,Spout Spring,VA,517.26
24599,Wingina,VA,517.26
27571,Rolesville,NC,517.26
27576,Selma,NC,517.26
19950,Greenwood,DE,517.26
20619,California,MD,576.46
20620,Callaway,MD,576.46
20735,Clinton,MD,576.46
19968,Milton,DE,517.26
19971,Rehoboth Beach,DE,517.26
22701,Culpeper,VA,517.26
22731,Pratts,VA,517.26
22732,Radiant,VA,517.26
28555,Maysville,NC,517.26
21632,Federalsburg,MD,576.46
22079,Lorton,VA,517.26
22718,Elkwood,VA,517.26
27527,Clayton,NC,517.26
28532,Havelock,NC,517.26
20112,Manassas,VA,517.26
20634,Great Mills,MD,576.46
20678,Prince Frederick,MD,576.46
20181,Nokesville,VA,524.66
20692,Valley Lee,MD,583.86
21613,Cambridge,MD,583.86
22709,Aroda,VA,524.66
22733,Rapidan,VA,524.66
22959,North Garden,VA,524.66
22968,Ruckersville,VA,524.66
22973,Stanardsville,VA,524.66
24520,Alton,VA,524.66
22153,Springfield,VA,532.06
22727,Madison,VA,532.06
22730,Oakpark,VA,532.06
22940,Free Union,VA,532.06
24538,Concord,VA,532.06
24539,Crystal Hill,VA,532.06
27577,Smithfield,NC,532.06
28533,Cherry Point,NC,532.06
28537,Hobucken,NC,532.06
19941,Ellendale,DE,532.06
20653,Lexington Park,MD,591.26
20186,Warrenton,VA,532.06
20688,Solomons,MD,591.26
22060,Fort Belvoir,VA,532.06
22714,Brandy Station,VA,532.06
22724,Jeffersonton,VA,532.06
22931,Covesville,VA,532.06
22932,Crozet,VA,532.06
22943,Greenwood,VA,532.06
24597,Vernon Hill,VA,532.06
24598,Virgilina,VA,532.06
28585,Trenton,NC,532.06
21655,Preston,MD,591.26
24553,Gladstone,VA,532.06
24590,Scottsville,VA,532.06
27530,Goldsboro,NC,532.06
20187,Warrenton,VA,532.06
20630,Drayden,MD,591.26
20667,Park Hall,MD,591.26
20690,Tall Timbers,MD,591.26
20670,Patuxent River,MD,598.66
20676,Port Republic,MD,598.66
20772,Upper Marlboro,MD,598.66
20774,Upper Marlboro,MD,598.66
22015,Burke,VA,539.46
24581,Norwood,VA,539.46
22150,Springfield,VA,539.46
22152,Springfield,VA,539.46
22309,Alexandria,VA,539.46
22737,Rixeyville,VA,539.46
27534,Goldsboro,NC,539.46
27574,Roxboro,NC,539.46
27604,Raleigh,NC,539.46
27610,Raleigh,NC,539.46
28552,Lowland,NC,539.46
19958,Lewes,DE,539.46
19960,Lincoln,DE,539.46
20110,Manassas,VA,539.46
20111,Manassas,VA,539.46
20639,Huntingtown,MD,598.66
20674,Piney Point,MD,598.66
20685,Saint Leonard,MD,598.66
19952,Harrington,DE,539.46
20109,Manassas,VA,539.46
21622,Church Creek,MD,598.66
22315,Alexandria,VA,539.46
22711,Banco,VA,539.46
22723,Hood,VA,539.46
22725,Leon,VA,539.46
22735,Reva,VA,539.46
22920,Afton,VA,539.46
27573,Roxboro,NC,539.46
27601,Raleigh,NC,539.46
21673,Trappe,MD,606.06
22151,Springfield,VA,546.86
22713,Boston,VA,546.86
27343,Semora,NC,546.86
27531,Goldsboro,NC,546.86
27605,Raleigh,NC,546.86
27609,Raleigh,NC,546.86
27704,Durham,NC,546.86
28570,Newport,NC,546.86
20136,Bristow,VA,546.86
20657,Lusby,MD,606.06
19963,Milford,DE,546.86
20124,Clifton,VA,546.86
21677,Woolford,MD,606.06
22039,Fairfax Station,VA,546.86
22310,Alexandria,VA,546.86
22715,Brightwood,VA,546.86
22935,Dyke,VA,546.86
22937,Esmont,VA,546.86
22938,Faber,VA,546.86
24554,Gladys,VA,546.86
24594,Sutherlin,VA,546.86
27524,Four Oaks,NC,546.86
27569,Princeton,NC,546.86
27603,Raleigh,NC,546.86
27608,Raleigh,NC,546.86
27701,Durham,NC,546.86
22003,Annandale,VA,546.86
22034,Fairfax,VA,546.86
22304,Alexandria,VA,546.86
22307,Alexandria,VA,546.86
22308,Alexandria,VA,546.86
22311,Alexandria,VA,546.86
22312,Alexandria,VA,546.86
27612,Raleigh,NC,546.86
20615,Broomes Island,MD,606.06
20684,Saint Inigoes,MD,606.06
20689,Sunderland,MD,606.06
19954,Houston,DE,554.26
20106,Amissville,VA,554.26
20711,Lothian,MD,613.46
21629,Denton,MD,613.46
21648,Madison,MD,613.46
22030,Fairfax,VA,554.26
22036,Fairfax,VA,554.26
22303,Alexandria,VA,554.26
22980,Waynesboro,VA,554.26
24588,Rustburg,VA,554.26
27614,Raleigh,NC,554.26
27616,Raleigh,NC,554.26
27703,Durham,NC,554.26
28582,Stella,NC,554.26
22035,Fairfax,VA,554.26
22041,Falls Church,VA,554.26
22206,Arlington,VA,554.26
22302,Alexandria,VA,554.26
22314,Alexandria,VA,554.26
22331,Alexandria,VA,554.26
22332,Alexandria,VA,554.26
22722,Haywood,VA,554.26
22743,Syria,VA,554.26
24577,Nathalie,VA,554.26
27528,Clayton,NC,554.26
27529,Garner,NC,554.26
27606,Raleigh,NC,554.26
27607,Raleigh,NC,554.26
27615,Raleigh,NC,554.26
27705,Durham,NC,554.26
27706,Durham,NC,554.26
19943,Felton,DE,554.26
20628,Dameron,MD,613.46
20680,Ridge,MD,613.46
20155,Gainesville,VA,554.26
20716,Bowie,MD,613.46
20754,Dunkirk,MD,613.46
20778,West River,MD,613.46
20779,Tracys Landing,MD,613.46
22032,Fairfax,VA,554.26
22081,Merrifield,VA,554.26
22204,Arlington,VA,554.26
22301,Alexandria,VA,554.26
22305,Alexandria,VA,554.26
22719,Etlan,VA,554.26
22749,Woodville,VA,554.26
22952,Lyndhurst,VA,554.26
24586,Ringgold,VA,554.26
27520,Clayton,NC,554.26
27583,Timberlake,NC,554.26
27613,Raleigh,NC,554.26
27712,Durham,NC,554.26
28333,Dudley,NC,554.26
